Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	nucleus (GO:0005634)	7.033704e-14	2.172488e-11	0	0	1.595592e+00	4.832327e+01	RPL3;TES;HNRNPR;PHAX;ENO1;GABPB1;GPATCH8;PSMD8;PSMD7;HENMT1;PSMD4;GPBP1;PSMD3;IER2;TSPYL2;DAXX;MED4;MED6;EID1;RNF126;BIN1;OPTN;RHNO1;SLBP;URI1;ZNF22;GATA3;ZNF24;LDHA;PRDX1;CDK17;JUN;PRPF38A;NFATC3;PA2G4;PBX4;MAGOHB;HNRNPM;HNRNPK;EIF5;HNRNPF;HNRNPC;SETD4;ITK;BTG3;RPLP0;SRP54;ECSIT;PRSS23;MECP2;UBL5;TMSB4X;ANXA7;BRD2;SS18;DUSP2;ANXA1;ANXA2;TERF1;WDR33;PSMA3;NCOR1;PSMA1;SF3B4;AHNAK;RPS27L;CCNDBP1;ASCL2;PSMA7;UNG;PSMB6;PSMB7;PSMB1;RPS3;USP1;FLNA;ZNF226;RPS27A;RPL17;SRSF11;CDKN2D;CRBN;MGMT;CDKN2A;MCRS1;TUBB4B;ELP6;PSMB8;DEF6;PSMB9;GATAD2A;ZNF33A;NUDT21;PSMC5;PSMC3;SERBP1;ZNF699;UBE2D2;UBE2D3;PDCD5;RORA;PARK7;IPO5;MAEA;GRAP2;MPC2;CFL1;RUVBL1;PIM1;PHLDA1;KPNA3;TLE4;IK;MAP2K1;MAP2K2;RPS7;USP5;ZBTB38;GTF3A;RPSA;VRK1;TC2N;DGKZ;ILF2;CDC25B;MAF;SRSF2;S100A6;S100A4;SRSF4;SNRPF;TNIK;SNRNP200;TOX;SRSF7;KPNB1;CSNK1G2;SNRPB;KMT2E;ZNF792;PHB;CORO1A;HSP90B1;SLC9A3R1;BAG5;MED30;TPR;IP6K2;AKIRIN1;FUS;POLR3GL;ZBTB16;ARPC4;NSG1;FBXO32;HOPX;COPS4;CDK9;GON4L;COPS5;ARPC2;CNOT2;PIN1;ZNF655;COPS8;RAD9A;ISY1;HSP90AB1;CELF2;PTPN22;SYNE2;SYNE1;LBH;SNRNP70;ZNF766;LBR;METTL18;BCAS2;CTNNBL1;ILKAP;ACTR3;EIF5B;HSP90AA1;ELAC2;PLRG1;PATL2;ARL4C;METTL23;TMBIM6;SNRPA1;BIRC6;DNAJC9;NSRP1;GAPDH;SLC25A11;RNF34;HDAC1;VPS4B;VPS4A;PBXIP1;RCHY1;PPM1G;MLLT6;DNAJB1;DNAJB6;CCDC85B;U2AF2;POLR2B;POLR2C;POLR2F;FYN;ASCC2;SNRPB2;POLR2I;POLR2K;POLR2L;SMARCE1;RNF20;HNRNPA3;DUT;RNGTT;GPKOW;GZMA;GZMB;RPL23A;HNRNPAB;KLF6;SNRK;PDCD4;EIF3G;STUB1;PDCD2;PFKP;CCNH;RTCB;PWP1;ACTB;TIAL1;UXT;NFU1;MT2A;RASSF1;SNRPD2;KAT5;RPL36AL;RASSF5;FBXO7;SKP1;ABT1;IMP3;IFRD1;CIRBP;RUNX3;SRRM1;RUNX1;JMJD6;SUB1;GRWD1;VDAC3;MT1F;PFN1;CCDC82;MT1E;ANP32A;SP140;ZBTB1;NMD3;TXN;UBE2J2;HNRNPLL;GMCL1;ZNHIT3;DHX36;INPP5K;LYAR;APOBEC3C;XBP1;XRCC6;APOBEC3G;GADD45B;XRCC5;APOBEC3H;SS18L2;SMARCA5;PARP15;MANF;SMARCA4;ID2;INTS5;RNPS1;ATM;CALR;CALM1;CALM2;CLIC3;PPP1R11;CITED2;TECR;RSF1;N4BP2L2;PTMS;C1QBP;DHX15;CLIC1;HTATIP2;PRMT5;PRMT2;PRMT1;TUBB;CACYBP;KIF22;UCHL5;MLF1;SUPT3H;SCNM1;HNRNPH1;HNRNPH3;VGLL4;NEDD8;SERTAD1;TSNAX;RANBP3;PTGES3;NFYC;RPA2;KRT10;APTX;BATF;PPP1CA;MAD2L2;STK17A;HNRNPA2B1;NARF;UBXN2A;PEBP1;CIB1;NUCKS1;SRP14;ETS1;ACTG1;DOCK10;CCND3;CHCHD2;RGS3;PTTG1;PDIA3;ZBP1;PCID2;BORA;THEMIS;ADAM10;WBP11;RSBN1;DPM1;HNRNPUL1;CMPK1;CHMP4A;PPIB;PPIA;PPID;DDX6;DDX5;VCP;PSMD14;HTRA2;STK4;ZFP36L2;UBB;ZMAT2;UBC;PMAIP1;LPXN;BCL9L;SMAD2;HSPA8;PRNP;CBX7;UBE2I;TGFB1;HSPA5;PHF11;USB1;ISG20;DIAPH1;NABP2;SERGEF;GSK3B;CHD8;NGLY1;DPY30;TNFAIP3;HMGB1;CABIN1;RBM3;RBM4;MYBL1;GLRX3;EED;BUD31;PPP2R5A;ABHD14B;RPS3A;PPP2R5C;TRNAU1AP;SUPV3L1;CREB3;DDX19A;IRF3;IRF1;TERF2IP;MYH9;ITGB1BP1;ZMYND11;EAPP;OTUB1;RBM22;SASH3;RGS14;POLDIP2;PNKP;USP11;POMP;TOB1;IWS1;TFPT;RNF113A;TBX21;TRA2B;RALY;GBP2;RBM38;WTAP;TAF12;DTNBP1;DEK;MAPK13;REST;RPS6KB1;CDK2AP2;BAX;SSBP1;LPIN1;SSBP4;RAN;NUP37
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	1.203594e-13	2.172488e-11	0	0	1.564090e+00	4.652900e+01	ITSN2;RPL3;TES;HNRNPR;PHAX;ENO1;SLA2;GABPB1;GPATCH8;PSMD8;PSMD7;TBK1;HENMT1;SCP2;PSMD4;GPBP1;PSMD3;IER2;TSPYL2;DAXX;FNBP1;MED4;MED6;EID1;RNF126;RNF125;BIN1;OPTN;RHNO1;SLBP;URI1;ZNF22;GATA3;ZNF24;LDHA;PRDX1;CDK17;ARL14EP;JUN;PRPF38A;NFATC3;PA2G4;PBX4;MAGOHB;EHD1;HNRNPM;HNRNPK;EIF5;HNRNPF;HNRNPC;SETD4;ITK;BTG3;DENND1B;RPLP0;SRP54;ECSIT;LITAF;PRSS23;MECP2;UBL5;TMSB4X;ANXA7;BRD2;SS18;DUSP2;ANXA1;ANXA2;TERF1;WDR33;SLC7A5;PSMA3;NCOR1;PSMA1;VAMP2;SF3B4;AHNAK;RPS27L;CCNDBP1;ASCL2;PSMA7;UNG;PSMB6;GGA1;PSMB7;PSMB1;RPS3;USP1;FLNA;ZNF226;RPS27A;RPL17;SRSF11;CDKN2D;CRBN;MGMT;CDKN2A;AGK;MCRS1;TUBB4B;ELP6;PSMB8;DEF6;PSMB9;GATAD2A;ZNF33A;NUDT21;PSMC5;PSMC3;SNX17;SERBP1;ZNF699;UBE2D2;UBE2D3;PDCD5;RORA;PARK7;MSI2;IPO5;MAEA;GRAP2;MPC2;CFL1;RUVBL1;PIM1;PHLDA1;KPNA3;TLE4;IK;MAP2K1;MAP2K2;RPS7;USP5;ZBTB38;F2R;GTF3A;RPSA;VRK1;TC2N;DGKZ;ILF2;CDC25B;MAF;SRSF2;S100A6;S100A4;SRSF4;SNRPF;TNIK;SNRNP200;TOX;SRSF7;KPNB1;CSNK1G2;SNRPB;KMT2E;ZNF792;PHB;CORO1A;HSP90B1;SLC9A3R1;BAG5;MED30;TPR;IP6K2;AKIRIN1;TOR1A;FUS;POLR3GL;ZBTB16;ARPC4;NSG1;FBXO32;HOPX;COPS4;CDK9;GON4L;COPS5;ARPC2;CNOT2;PIN1;ZNF655;COPS8;RAD9A;ISY1;HSP90AB1;CELF2;PTPN22;SYNE2;SYNE1;LBH;SNRNP70;ZNF766;LBR;METTL18;BCAS2;CTNNBL1;ILKAP;ACTR3;EIF5B;HSP90AA1;VBP1;ELAC2;VPS37A;PLRG1;DDOST;PATL2;ARL4C;METTL23;TMBIM1;TMBIM6;SNRPA1;BIRC6;DNAJC9;NSRP1;GAPDH;SLC25A11;RNF34;HDAC1;VPS4B;VPS4A;PBXIP1;RCHY1;PPM1G;MLLT6;DNAJB1;DNAJB6;CCDC85B;U2AF2;POLR2B;POLR2C;POLR2F;FYN;ASCC2;SNRPB2;POLR2I;POLR2K;POLR2L;SMARCE1;RNF20;CYB5A;HNRNPA3;DUT;RNGTT;GPKOW;GZMA;GZMB;RPL23A;HNRNPAB;GZMH;KLF6;SNRK;RAB14;PDCD4;EIF3G;STUB1;PDCD2;POLR3H;PFKP;CCNH;SLC35B1;RTCB;ECI2;PWP1;ACTB;TIAL1;UXT;NFU1;MT2A;RASSF1;SNRPD2;KAT5;RPL36AL;RASSF5;BSG;FBXO7;SKP1;ABT1;IMP3;SLC35C2;IFRD1;CIRBP;RUNX3;SRRM1;RUNX1;JMJD6;SUB1;GRWD1;VDAC3;MT1F;KDELR2;PFN1;CCDC82;MT1E;LLGL2;IGSF8;ANP32A;SP140;MGST3;ZBTB1;NMD3;TXN;UBE2J2;HNRNPLL;GMCL1;ZNHIT3;DHX36;INPP5K;LYAR;SNX5;APOBEC3C;XBP1;XRCC6;APOBEC3G;GADD45B;XRCC5;APOBEC3H;SS18L2;SMARCA5;PARP15;MANF;SMARCA4;ID2;INTS5;RNPS1;ATM;CALR;CALM1;CALM2;ITM2B;CLIC3;PPP1R11;CITED2;TECR;RSF1;N4BP2L2;PTMS;C1QBP;RAC2;DHX15;TMED2;CLIC1;CTSC;TMED5;HTATIP2;PRMT5;PRMT2;PRMT1;TUBB;CACYBP;RHOF;KIF22;UCHL5;MLF1;SUPT3H;GAK;SCNM1;HNRNPH1;HNRNPH3;VGLL4;CD63;NEDD8;SERTAD1;TSNAX;RANBP3;PTGES3;NFYC;RPA2;KRT10;APTX;BATF;PPP1CA;MAD2L2;STK17A;HNRNPA2B1;UBXN2A;PEBP1;CIB1;NUCKS1;SRP14;GIMAP7;ETS1;ACTG1;DOCK10;CCND3;CHCHD2;RGS3;PTTG1;PDIA3;ZBP1;PCID2;G6PD;BORA;THEMIS;ADAM10;WBP11;RSBN1;DPM1;HNRNPUL1;CMPK1;CHMP4A;PPIH;PPIB;PPIA;PPID;DDX6;DDX5;VCP;TMED10;PSMD14;UBA5;HTRA2;STK4;ZFP36L2;UBB;ZMAT2;UBC;PMAIP1;LPXN;BCL9L;SMAD2;HSPA8;PRNP;CBX7;CPSF4;UBE2I;TGFB1;HSPA5;PHF11;USB1;ISG20;DIAPH1;ARHGAP30;NABP2;SERGEF;GSK3B;CHD8;NGLY1;DPY30;TNFAIP3;HMGB1;CABIN1;RBM3;RBM4;MYBL1;GLRX3;EED;BUD31;PPP2R5A;ABHD14B;RPS3A;PPP2R5C;TRNAU1AP;SUPV3L1;CREB3;DDX19A;IRF3;IRF1;TERF2IP;MYH9;ITGB1BP1;ZMYND11;EAPP;OTUB1;RBM22;SASH3;RGS14;POLDIP2;PNKP;USP11;POMP;CLCN3;TOB1;IWS1;TFPT;RNF113A;TBX21;TRA2B;RALY;GBP2;KLRG1;RBM38;WTAP;TAF12;DTNBP1;DEK;MAPK13;REST;RPS6KB1;ABHD17A;CDK2AP2;BAX;SSBP1;LPIN1;SSBP4;RAN;NUP37
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	7.441794e-10	8.954959e-08	0	0	2.558446e+00	5.377532e+01	ARF1;RPL3;TES;CD81;YWHAB;RPLP0;ITGB2;ARPC5L;SLA;SYNE2;ACTB;ACTG1;YWHAQ;CFL1;BSG;ANXA6;RAC2;CAPN2;FLOT1;ITGB7;B2M;ACTR3;CAP1;PDIA3;MAP2K1;ANXA1;MAP2K2;RPS7;ADAM10;IL16;RPS3A;DNM2;MYH9;EVL;ITGB1BP1;LCP1;EZR;PFN1;CD46;MAPRE1;PPIB;PPIA;CD44;ARF6;AHNAK;PXN;HSP90B1;CDC42;CNN2;DPP4;RPS3;FLNA;LPXN;CD59;RSU1;CD99;HSPA9;ARL14EP;HSPA8;HSPA5;SRP68;HNRNPK;PTPRC;ARPC2;HYOU1;P4HB;CALR
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	1.310694e-09	1.182902e-07	0	0	2.516182e+00	5.146274e+01	ARF1;RPL3;TES;CD81;YWHAB;RPLP0;ITGB2;ARPC5L;SLA;SYNE2;ACTB;ACTG1;YWHAQ;CFL1;BSG;ANXA6;RAC2;CAPN2;FLOT1;ITGB7;B2M;ACTR3;CAP1;PDIA3;MAP2K1;ANXA1;MAP2K2;RPS7;ADAM10;IL16;RPS3A;DNM2;MYH9;EVL;ITGB1BP1;LCP1;EZR;PFN1;CD46;MAPRE1;PPIB;PPIA;CD44;ARF6;AHNAK;PXN;HSP90B1;CDC42;CNN2;DPP4;RPS3;FLNA;LPXN;CD59;RSU1;CD99;HSPA9;ARL14EP;HSPA8;HSPA5;SRP68;HNRNPK;PTPRC;ARPC2;HYOU1;P4HB;CALR
GO_Cellular_Component_2021	T cell receptor complex (GO:0042101)	3.662811e-07	2.644550e-05	0	0	3.621717e+01	5.367335e+02	ZAP70;CD8B;CD8A;TRAT1;CD3G;CD247;CD3E;CD3D
GO_Cellular_Component_2021	vesicle (GO:0031982)	4.739644e-06	2.851686e-04	0	0	2.602721e+00	3.190819e+01	ITSN2;AHNAK;CD81;ITGB2;VPS26A;CIB1;CLCN3;ACTB;CYB561D2;SLC9A3R1;UBB;CFL1;UBC;STOM;CD59;RPS27A;CLIC1;GBP1;ANXA1;ANXA2;STX8;TUBB4B;WDR54;GAK;MYL6;BIN1;TAGLN2;EZR;CALM1;CALM2;PPIA;GAPDH;VAMP2;MYO1F;MYO1G
GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	1.452882e-05	7.492721e-04	0	0	3.283598e+00	3.657723e+01	PDIA3;ATP6V0E1;HLA-B;ANXA11;HLA-C;TAP1;HLA-A;HLA-F;CLCN3;CORO1A;RAB22A;HLA-E;RAB14;GNLY;RAC2;RAB9A;ADAM8;STX4;CALR;B2M;RAB8A;ATG5
GO_Cellular_Component_2021	mitochondrial membrane (GO:0031966)	3.016676e-05	1.361275e-03	0	0	1.833902e+00	1.908866e+01	MRPS16;CISD1;MRPS10;ECSIT;MRPL34;MRPL32;MRPL4;CASP8;OPA1;PMPCB;MRPL9;VPS13C;MRPL49;VPS13A;SDHC;MRPL48;MRPS7;MRPL43;DNM2;VDAC3;TMBIM6;TMEM126B;MICU2;SLC25A11;SLC25A4;NDUFB9;STOML2;NDUFB7;MTFP1;NDUFB10;MRPS31;PHB;MRPS30;MRPL10;MRPL55;AGPAT4;PGS1;SLC25A26;UBB;UCP2;UBC;RPS3;PMAIP1;BAK1;SLC25A20;RPS27A;NDUFV2;DNAJC19;CYB5A;NDUFA6;NDUFA5;AGK;NDUFA4;BAD;MRPL28;COX6C;CRLS1;NDUFAF6;PPP2R2B;NDUFAF4;NDUFAF2;BAX;NDUFAF1;LPIN1
GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	4.781192e-05	1.641804e-03	0	0	1.504670e+00	1.496881e+01	SRP19;NARF;RPL3;POP4;HNRNPR;NUCKS1;GIMAP7;PWP1;ACTB;ACTG1;UXT;MAEA;KAT5;PIM1;PHLDA1;TSPYL2;ABT1;RPS7;IMP3;DIMT1;ANXA11;VRK1;ILF2;RUNX3;TUBA4A;JMJD6;EBNA1BP2;BIN2;BIN1;WDR82;SUB1;MORF4L2;GRWD1;CMPK1;ADAM8;TNIK;PPID;RHNO1;SLBP;DDX5;VCP;MEAF6;RPS19BP1;EPB41;PRKRIP1;HTRA2;NMD3;CDKN2AIP;RAP1B;CNN2;RRS1;LPXN;BRIX1;LYAR;BCL9L;ARL14EP;XRCC6;XRCC5;PYHIN1;PA2G4;TBCA;SMARCA4;ISG20;EHD1;MOB2;PIN4;ATM;ZNF655;LPCAT1;SRP54;WDR43;SYNE1;OASL;RBM4;CASP8;CAPZB;RAC2;RBM34;METTL18;NCK1;NUDC;ANXA2;TUBB;VPS13A;ABHD14B;RPS3A;RHOF;MRPS7;TERF1;UCHL5;MZT2B;MZT2A;RCN2;SDHAF2;CDC42EP3;PLIN2;ITGB1BP1;LCP1;MAPRE1;GAPDH;DBN1;GTF3C1;SF3B4;STOML2;ROCK1;RGS14;PNKP;MRPS31;NOL7;DDX21;TAF1C;RPS3;FLNA;STOM;RPS27A;EXOSC1;DCAF13;NOP56;RNF20;MCRS1;RPL23A;SRP68;TUBB4B;APTX;MAD2L2;KLF6;TCEA1;P4HB;RAN
GO_Cellular_Component_2021	U2-type spliceosomal complex (GO:0005684)	4.806938e-05	1.641804e-03	0	0	3.081254e+00	3.063650e+01	ISY1;SF3B4;IK;PRPF38A;BUD31;PLRG1;CWC27;MAGOHB;RNF113A;SNRNP40;SNRPD2;ZMAT2;SNRNP70;U2AF2;SNRPA1;SNRPB2;SNRPF;SNRNP200;BCAS2;RBM22;SNRPB
